2018-10-06 03:37:53.970080	25.8670366795	989.255754205
2018-10-06 03:38:24.003648	25.8197712819	989.311168159
2018-10-06 03:38:54.037301	25.9062172263	989.362233944
2018-10-06 03:39:24.070981	25.8527326748	989.361203346
2018-10-06 03:39:54.104678	25.7824565128	989.356312464
2018-10-06 03:40:24.138427	25.7973824185	989.363915266
2018-10-06 03:40:54.171860	25.8396724987	989.340247727
2018-10-06 03:41:24.205505	25.7936509418	989.338046795
2018-10-06 03:41:54.239132	25.8384286725	989.371086558
2018-10-06 03:42:24.272790	25.8104425881	989.438085774
2018-10-06 03:42:54.306470	25.786187989	989.362345553
2018-10-06 03:43:24.340173	25.8402944118	989.344506399
2018-10-06 03:43:54.373767	25.8135521526	989.410106363
2018-10-06 03:44:24.407365	25.7837003382	989.404499669
2018-10-06 03:44:54.440878	25.8129302396	989.428989836
2018-10-06 03:45:24.474530	25.8004919825	989.411973033
2018-10-06 03:45:54.508123	25.7774812115	989.443925692
2018-10-06 03:46:24.541706	25.7202652675	989.440131754
2018-10-06 03:46:54.575306	25.7781031242	989.378761717
2018-10-06 03:47:24.608982	25.7476294099	989.428396257
2018-10-06 03:47:54.642640	25.7457636726	989.372647549
2018-10-06 03:48:24.676247	25.7407883734	989.413975898
2018-10-06 03:48:54.709790	25.7924071163	989.389036098
2018-10-06 03:49:24.743412	25.72648439	989.443683073
2018-10-06 03:49:54.776940	25.7295939514	989.372735899
2018-10-06 03:50:24.810526	25.7171557064	989.378856754
2018-10-06 03:50:54.844123	25.6506111267	989.429537497
2018-10-06 03:51:24.877784	25.6437700981	989.398590903
2018-10-06 03:51:54.911480	25.6238689271	989.455433259
2018-10-06 03:52:24.945086	25.5604339756	989.431524947
2018-10-06 03:52:54.978642	25.6518549502	989.388475728
2018-10-06 03:53:25.012318	25.6319537773	989.451929909
2018-10-06 03:53:55.045948	25.6039677608	989.396597754
2018-10-06 03:54:25.079614	25.6157840777	989.43217867
2018-10-06 03:54:55.113197	25.6456358332	989.368397737
2018-10-06 03:55:25.146806	25.6605617148	989.419293026
2018-10-06 03:55:55.180451	25.670512304	989.412353108
2018-10-06 03:56:25.214102	25.6897915739	989.390590368
2018-10-06 03:56:55.247770	25.6493673033	989.39095751
2018-10-06 03:57:25.281448	25.6524768619	989.435701031
2018-10-06 03:57:55.315019	25.5734941088	989.472634409
2018-10-06 03:58:25.348632	25.649989215	989.467929207
2018-10-06 03:58:55.382174	25.6524768619	989.481973665
2018-10-06 03:59:25.415788	25.6394167166	989.513575858
2018-10-06 03:59:55.449369	25.600858204	989.474139153
2018-10-06 04:00:25.482981	25.5884199778	989.470335626
2018-10-06 04:00:55.516533	25.5318260718	989.493885449
2018-10-06 04:01:25.550173	25.6350633352	989.503283034
2018-10-06 04:01:55.583856	25.7165337942	989.447319885
2018-10-06 04:02:25.617472	25.7171557064	989.484633383
2018-10-06 04:02:55.651011	25.6549645089	989.502628627
2018-10-06 04:03:25.684637	25.602723938	989.523266857
2018-10-06 04:03:55.718219	25.57411602	989.526463904
2018-10-06 04:04:25.751883	25.5336918044	989.506975694
2018-10-06 04:04:55.785454	25.5374232696	989.529534133
2018-10-06 04:05:25.819114	25.5523491323	989.530861336
2018-10-06 04:05:55.852727	25.5523491323	989.494509891
2018-10-06 04:06:25.886339	25.5492395774	989.515864858
2018-10-06 04:06:55.919910	25.5448862006	989.488731051
2018-10-06 04:07:25.953531	25.5498614883	989.52012248
2018-10-06 04:07:55.987093	25.5535929543	989.479892358
2018-10-06 04:08:26.020726	25.5703845531	989.47746661
2018-10-06 04:08:56.054314	25.6406605399	989.512494094
2018-10-06 04:09:26.087967	25.7016079028	989.433100272
2018-10-06 04:09:56.121603	25.6891696619	989.49210432
2018-10-06 04:10:26.155242	25.6649150974	989.495690282
2018-10-06 04:10:56.188795	25.6437700981	989.517576073
2018-10-06 04:11:26.222449	25.595261002	989.511196628
2018-10-06 04:11:56.256052	25.5579463315	989.500099252
2018-10-06 04:12:26.289727	25.5647873532	989.521131064
2018-10-06 04:12:56.323289	25.6282223079	989.525216968
2018-10-06 04:13:26.356892	25.6475015682	989.550052312
2018-10-06 04:13:56.390503	25.6363071585	989.534934769
2018-10-06 04:14:26.424138	25.6070773177	989.566927155
2018-10-06 04:14:56.457789	25.5579463315	989.566193401
2018-10-06 04:15:26.491493	25.6101868748	989.595144462
2018-10-06 04:15:56.525182	25.6512330385	989.582528907
2018-10-06 04:16:26.558834	25.6387948049	989.588640927
2018-10-06 04:16:56.592424	25.6188936351	989.566156114
2018-10-06 04:17:26.626105	25.5958829133	989.568332912
2018-10-06 04:17:56.659757	25.712180409	989.589080817
2018-10-06 04:18:26.693401	25.7196433553	989.581317321
2018-10-06 04:18:56.726979	25.659939803	989.609726181
2018-10-06 04:19:26.760637	25.6437700981	989.616730755
2018-10-06 04:19:56.794226	25.6363071585	989.591121744
2018-10-06 04:20:26.827879	25.6736218634	989.602213826
2018-10-06 04:20:56.861500	25.629466131	989.573393867
2018-10-06 04:21:26.895149	25.6437700981	989.540712135
2018-10-06 04:21:56.928707	25.6108087862	989.533302725
2018-10-06 04:22:26.962327	25.6213812811	989.557065371
2018-10-06 04:22:56.995927	25.6070773177	989.566927155
2018-10-06 04:23:27.029609	25.6692684803	989.585309847
2018-10-06 04:23:57.063189	25.6406605399	989.532324903
2018-10-06 04:24:27.096806	25.6425262748	989.518657849
2018-10-06 04:24:57.130407	25.723996741	989.508971354
2018-10-06 04:25:27.164024	25.6680246566	989.537130093
2018-10-06 04:25:57.197581	25.6568302441	989.551760229
2018-10-06 04:26:27.231258	25.6182717236	989.57842327
2018-10-06 04:26:57.264833	25.5996143813	989.551551525
2018-10-06 04:27:27.298507	25.6406605399	989.585207126
2018-10-06 04:27:57.332077	25.6450139215	989.5789747
2018-10-06 04:28:27.365701	25.6213812811	989.580200651
2018-10-06 04:28:57.399297	25.6101868748	989.565399609
2018-10-06 04:29:27.432944	25.5840665991	989.57571247
2018-10-06 04:29:57.466576	25.6767314228	989.570937488
2018-10-06 04:30:27.500290	25.6537206854	989.639541666
2018-10-06 04:30:57.533891	25.6300880426	989.620935694
2018-10-06 04:31:27.567497	25.6021020267	989.585107768
2018-10-06 04:31:57.601110	25.5896638004	989.578314891
2018-10-06 04:32:27.634739	25.5890418891	989.596873498
2018-10-06 04:32:57.668344	25.743276023	989.606527067
2018-10-06 04:33:27.701958	25.8042234594	989.583305268
2018-10-06 04:33:57.735518	25.9509950163	989.564221598
2018-10-06 04:34:27.801295	25.9391786527	989.554771482
2018-10-06 04:34:57.834891	25.817905543	989.579088603
2018-10-06 04:35:27.868581	25.7793469495	989.582641208
2018-10-06 04:35:57.902192	25.8303438027	989.576271603
2018-10-06 04:36:27.935850	25.7824565128	989.607558128
2018-10-06 04:36:57.969505	25.7314596883	989.627137204
2018-10-06 04:37:28.003142	25.6792190705	989.65108961
2018-10-06 04:37:58.036736	25.6487453916	989.647808478
2018-10-06 04:38:28.070411	25.7295939514	989.617349675
2018-10-06 04:38:58.104013	25.7843222509	989.547604822
2018-10-06 04:39:28.137682	25.7196433553	989.640817279
2018-10-06 04:39:58.171332	25.693523046	989.651140607
2018-10-06 04:40:28.204969	25.6419043632	989.626774811
2018-10-06 04:40:58.238596	25.6636712738	989.638898362
2018-10-06 04:41:28.272259	25.692901134	989.640271397
2018-10-06 04:41:58.305849	25.7426541106	989.651853645
2018-10-06 04:42:28.339528	25.764421047	989.594549468
2018-10-06 04:42:58.373136	25.7594457468	989.649418635
2018-10-06 04:43:28.406792	25.721509092	989.63407698
2018-10-06 04:43:58.440463	25.7476294099	989.666405975
2018-10-06 04:44:28.474117	25.841538238	989.561312249
2018-10-06 04:44:58.507701	25.8154178913	989.555123672
2018-10-06 04:45:28.541389	25.7662867847	989.584502416
2018-10-06 04:45:58.574999	25.7656648721	989.639748054
2018-10-06 04:46:28.608612	25.7650429596	989.526398471
2018-10-06 04:46:58.642218	25.7712620853	989.575913539
2018-10-06 04:47:28.675835	25.7040955512	989.608795271
2018-10-06 04:47:58.709420	25.7451417602	989.556812368
2018-10-06 04:48:28.743063	25.712180409	989.608913897
2018-10-06 04:48:58.776668	25.8359410202	989.572256995
2018-10-06 04:49:28.810343	25.9043514856	989.57429854
2018-10-06 04:49:58.843919	25.9323376009	989.566803946
2018-10-06 04:50:28.903814	25.8670366795	989.559933182
2018-10-06 04:50:58.937379	25.8645490263	989.605399282
2018-10-06 04:51:28.970938	25.7656648721	989.616607498
2018-10-06 04:51:59.004472	25.7550923593	989.602761913
2018-10-06 04:52:29.038074	25.7855660763	989.596110425
2018-10-06 04:52:59.071603	25.7843222509	989.660004979
2018-10-06 04:53:29.105165	25.786187989	989.597063242
2018-10-06 04:53:59.138772	25.8011138953	989.588141654
2018-10-06 04:54:29.172313	25.7171557064	989.626771336
2018-10-06 04:54:59.205904	25.6817067183	989.625470891
2018-10-06 04:55:29.239405	25.8284780637	989.596238541
2018-10-06 04:55:59.273021	25.8228808467	989.590652051
2018-10-06 04:56:29.306606	25.7438979354	989.564506149
2018-10-06 04:56:59.340284	25.7115584968	989.660849232
2018-10-06 04:57:29.373914	25.6879258379	989.64224639
2018-10-06 04:57:59.407536	25.6636712738	989.695087944
2018-10-06 04:58:29.441157	25.6363071585	989.627478079
2018-10-06 04:58:59.474800	25.6170279007	989.652532892
2018-10-06 04:59:29.508411	25.6904134859	989.659279818
2018-10-06 04:59:59.542018	25.7563361843	989.700534307
2018-10-06 05:00:29.575597	25.6960106942	989.681713575
2018-10-06 05:00:59.609220	25.7065831996	989.712089265
2018-10-06 05:01:29.642839	25.6475015682	989.659123236
2018-10-06 05:01:59.676411	25.5728721977	989.706321722
2018-10-06 05:02:29.709979	25.5971267359	989.742412579
2018-10-06 05:02:59.743617	25.6512330385	989.741178759
2018-10-06 05:03:29.777241	25.6891696619	989.720176574
2018-10-06 05:03:59.810850	25.6475015682	989.702090682
2018-10-06 05:04:29.844443	25.6891696619	989.703649539
2018-10-06 05:04:59.878051	25.6947668701	989.736000026
2018-10-06 05:05:29.911678	25.6729999515	989.710336354
2018-10-06 05:05:59.945279	25.6456358332	989.725355324
2018-10-06 05:06:29.978828	25.6475015682	989.738447802
2018-10-06 05:07:00.012416	25.6108087862	989.758042329
2018-10-06 05:07:30.046054	25.6064554063	989.721307873
2018-10-06 05:08:00.079691	25.6717561277	989.734872843
2018-10-06 05:08:30.113238	25.6910353979	989.706826233
2018-10-06 05:09:00.146851	25.6692684803	989.720827033
2018-10-06 05:09:30.180503	25.6475015682	989.698785492
2018-10-06 05:10:00.214089	25.6089430519	989.725120275
2018-10-06 05:10:30.247626	25.5828227767	989.689476188
2018-10-06 05:11:00.281292	25.5790913094	989.769048058
2018-10-06 05:11:30.314886	25.5672749975	989.700413056
2018-10-06 05:12:00.348543	25.5722502866	989.761232569
2018-10-06 05:12:30.382151	25.5442642897	989.686056685
2018-10-06 05:13:00.415776	25.5535929543	989.721134939
2018-10-06 05:13:30.449363	25.5336918044	989.751515581
2018-10-06 05:14:00.482952	25.5256069636	989.712052114
2018-10-06 05:14:30.516556	25.5336918044	989.738297156
2018-10-06 05:15:00.550171	25.6649150974	989.723753916
2018-10-06 05:15:30.610063	25.7588238343	989.704663729
2018-10-06 05:16:00.643651	25.8906693881	989.733923602
2018-10-06 05:16:30.677213	25.841538238	989.726621634
2018-10-06 05:17:00.710801	25.86143946	989.732569672
2018-10-06 05:17:30.744474	25.7886756399	989.819382995
2018-10-06 05:18:00.778118	25.7557142718	989.765696446
2018-10-06 05:18:30.811812	25.7115584968	989.766625984
2018-10-06 05:19:00.845405	25.6686465684	989.815727902
2018-10-06 05:19:30.878975	25.5846885103	989.808005936
2018-10-06 05:20:00.912573	25.5343137153	989.782210283
2018-10-06 05:20:30.946169	25.670512304	989.818905013
2018-10-06 05:21:00.979786	25.7992481569	989.810089605
2018-10-06 05:21:31.013352	25.7183995309	989.820717278
2018-10-06 05:22:01.046974	25.6412824515	989.814215971
2018-10-06 05:22:31.080620	25.5846885103	989.808005936
2018-10-06 05:23:01.114227	25.5921514455	989.80355528
2018-10-06 05:23:31.147799	25.5349356261	989.816209693
2018-10-06 05:24:01.181484	25.5548367763	989.86183951
2018-10-06 05:24:31.215145	25.5828227767	989.891073021
2018-10-06 05:25:01.248742	25.5822008654	989.866667873
2018-10-06 05:25:31.282366	25.5610558867	989.881922148
2018-10-06 05:26:01.316011	25.580957043	989.877980814
2018-10-06 05:26:31.349606	25.5660311753	989.880269674
2018-10-06 05:27:01.383255	25.5747379312	989.89425127
2018-10-06 05:27:31.416884	25.5859323328	989.918973702
2018-10-06 05:28:01.450485	25.5629216199	989.918147554
2018-10-06 05:28:31.484052	25.5604339756	989.900797422
2018-10-06 05:29:01.517692	25.5498614883	989.910075514
2018-10-06 05:29:31.551330	25.5523491323	989.937339686
2018-10-06 05:30:01.584999	25.6176498121	989.917889557
2018-10-06 05:30:31.618594	25.6487453916	989.945277148
2018-10-06 05:31:01.652223	25.6487453916	989.961803274
2018-10-06 05:31:31.685793	25.6873039259	989.915324361
2018-10-06 05:32:01.719404	25.6425262748	989.908667397
2018-10-06 05:32:31.752991	25.72648439	989.936217114
2018-10-06 05:33:01.786607	25.6910353979	989.905151904
2018-10-06 05:33:31.820225	25.6220031926	989.898439605
2018-10-06 05:34:01.853847	25.6045896722	989.906514781
